file,line,column,annotation,type
48284_ruby_32145/03nanshu_genshiroku.txt,298,18,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,24,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,31,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,37,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,45,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,55,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,62,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,68,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,76,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,88,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,99,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,104,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,109,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,116,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,122,中,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,298,128,上,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,299,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,301,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,303,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,304,5,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,14,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,21,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,27,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,34,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,41,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,48,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,54,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,63,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,70,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,76,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,83,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,90,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,97,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,304,107,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,305,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,307,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,309,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,311,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,312,5,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,11,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,20,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,29,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,38,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,45,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,50,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,57,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,65,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,71,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,77,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,86,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,92,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,100,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,312,106,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,313,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,315,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,317,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,318,5,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,12,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,19,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,24,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,29,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,36,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,45,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,52,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,59,「りっしんべん＋易」、第3水準1-84-53,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,318,87,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,94,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,101,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,106,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,111,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,118,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,127,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,134,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,318,141,「りっしんべん＋易」、第3水準1-84-53,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,319,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,320,57,「りっしんべん＋易」、第3水準1-84-53,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,320,138,「りっしんべん＋易」、第3水準1-84-53,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,321,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,323,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,324,7,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,14,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,22,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,29,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,37,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,46,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,52,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,60,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,66,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,73,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,324,79,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,325,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,327,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,329,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,330,5,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,330,16,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,331,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,333,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,335,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,336,30,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,336,38,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,337,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,339,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,341,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,342,7,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,12,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,20,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,27,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,32,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,37,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,45,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,51,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,57,中,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,63,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,68,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,74,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,82,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,87,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,93,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,101,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,109,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,114,上,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,122,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,342,131,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,343,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,345,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,347,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,349,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,350,5,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,350,12,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,350,19,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,350,26,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,350,33,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,350,40,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,351,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,353,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,355,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,356,7,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,356,12,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,356,18,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,356,29,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,356,34,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,356,40,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,357,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,359,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,361,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,362,13,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,18,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,24,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,30,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,44,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,49,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,56,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,61,上,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,75,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,84,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,98,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,105,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,115,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,126,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,132,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,138,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,144,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,153,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,159,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,165,三,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,171,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,178,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,184,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,362,193,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,363,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,365,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,367,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,369,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,370,14,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,22,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,30,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,42,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,51,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,56,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,63,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,69,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,75,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,81,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,88,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,94,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,100,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,112,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,117,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,124,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,133,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,139,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,145,一レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,157,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,165,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,170,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,176,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,184,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,190,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,197,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,202,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,210,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,370,215,上レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,371,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,373,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,375,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,376,7,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,20,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,28,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,37,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,46,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,53,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,67,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,73,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,83,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,92,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,98,上レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,112,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,120,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,129,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,376,136,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,377,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,379,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,381,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,382,7,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,382,23,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,382,32,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,382,38,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,382,46,「罘」の「不」に代えて「圭」、第4水準2-84-77,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,382,76,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,383,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,384,87,「罘」の「不」に代えて「圭」、第4水準2-84-77,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,385,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,387,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,389,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,390,5,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,390,11,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,390,17,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,390,23,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,390,29,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,390,34,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,390,40,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,390,47,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,390,53,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,391,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,393,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,395,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,397,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,398,16,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,398,24,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,398,30,三,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,398,36,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,398,42,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,399,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,401,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,403,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,404,14,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,404,20,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,404,35,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,404,41,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,404,47,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,404,58,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,404,67,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,405,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,407,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,409,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,411,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,412,7,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,14,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,21,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,32,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,40,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,49,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,55,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,60,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,66,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,74,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,80,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,90,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,96,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,103,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,109,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,119,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,125,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,132,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,138,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,144,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,152,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,159,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,165,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,184,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,412,191,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,413,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,415,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,417,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,418,15,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,21,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,27,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,33,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,41,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,46,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,58,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,66,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,76,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,82,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,89,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,95,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,104,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,110,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,116,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,122,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,131,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,137,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,142,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,148,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,154,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,418,160,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,419,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,421,1,ここから２字下げ、折り返して３字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,423,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,425,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,426,5,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,11,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,19,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,25,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,33,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,39,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,46,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,53,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,66,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,426,72,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,427,1,ここから１字下げ、折り返して２字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,429,1,ここで字下げ終わり,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,431,1,ここから改行天付き、折り返して１字下げ,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,432,7,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,14,三,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,20,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,26,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,32,「圖」の「回」に代えて「面から一、二画目をとったもの」、52-8,入力者注
48284_ruby_32145/03nanshu_genshiroku.txt,432,69,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,75,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,82,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,91,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,97,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,107,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,115,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,124,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,135,三,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,141,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,146,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,152,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,161,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,166,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,173,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,179,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,185,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,191,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,199,レ,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,205,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,211,一,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,227,下,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,232,二,返り点
48284_ruby_32145/03nanshu_genshiroku.txt,432,238,一,返り点
